Trade #,Datetime,Signal,Price USD,Net P&L USD,Drawdown USD,Cumulative P&L USD,hour,Market_ATR,Market_Price,Market_SMA200,Filter_Time,Filter_ATR,Filter_Trend,Filter_ALL,Time_Reason,ATR_Reason,Trend_Reason
1270,2025-10-28 13:51:00,Long,26150.75,21.5,-19.0,3022.5,13,32.232142857142854,26035.0,25282.00375,True,True,True,True,PASS,PASS,PASS
1271,2025-10-28 14:51:00,Long,26191.5,34.0,-23.5,3056.5,14,34.80357142857143,26060.5,25287.59,True,True,True,True,PASS,PASS,PASS
1272,2025-10-28 15:25:00,Long,26210.25,39.0,-8.0,3095.5,15,34.80357142857143,26060.5,25287.59,True,True,True,True,PASS,PASS,PASS
1273,2025-10-28 22:48:00,Long,26247.25,4.5,-46.5,3100.0,22,46.357142857142854,26183.5,25330.2575,True,True,True,True,PASS,PASS,PASS
1274,2025-10-29 01:21:00,Long,26253.0,16.0,-6.5,3116.0,1,48.964285714285715,26215.5,25341.91875,True,True,True,True,PASS,PASS,PASS
1275,2025-10-29 01:57:00,Long,26262.5,22.0,-12.5,3138.0,1,49.785714285714285,26239.25,25347.90625,True,True,True,True,PASS,PASS,PASS
1276,2025-10-29 04:19:00,Long,26305.0,-132.0,-139.5,3006.0,4,45.214285714285715,26246.25,25359.76625,True,True,True,True,PASS,PASS,PASS
1277,2025-10-29 05:23:00,Short,26239.0,16.5,-9.0,3022.5,5,41.714285714285715,26261.0,25365.67125,True,True,False,False,PASS,PASS,FAIL: Short against trend
1278,2025-10-29 11:34:00,Short,26239.75,56.0,-19.5,3078.5,11,36.82142857142857,26260.25,25412.1875,False,True,False,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,FAIL: Short against trend
1279,2025-10-29 22:42:00,Long,26365.75,46.0,-40.5,3124.5,22,94.94642857142857,26234.75,25488.02375,True,True,True,True,PASS,PASS,PASS
1280,2025-10-29 23:37:00,Long,26391.25,-386.5,-430.5,2738.0,23,97.71428571428571,26288.75,25497.08875,True,True,True,True,PASS,PASS,PASS
1281,2025-10-30 00:23:00,Short,26198.0,-160.0,-260.5,2578.0,0,97.71428571428571,26288.75,25497.08875,True,True,False,False,PASS,PASS,FAIL: Short against trend
1282,2025-10-30 07:36:00,Long,26278.0,-174.5,-197.0,2403.5,7,119.25,26269.75,25561.14,True,False,True,False,PASS,FAIL: ATR=119.2 > 110.6,PASS
1283,2025-10-30 08:26:00,Short,26190.75,70.5,-4.0,2474.0,8,119.25,26269.75,25561.14,True,False,False,False,PASS,FAIL: ATR=119.2 > 110.6,FAIL: Short against trend
1284,2025-10-30 09:31:00,Short,26087.0,230.5,-21.5,2704.5,9,99.75,26231.75,25574.13375,False,True,False,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,FAIL: Short against trend
1285,2025-10-30 14:38:00,Short,25989.0,58.0,-54.5,2762.5,14,115.69642857142857,25991.0,25601.31625,True,False,False,False,PASS,FAIL: ATR=115.7 > 110.6,FAIL: Short against trend
1286,2025-10-30 15:47:00,Short,25903.0,-579.5,-592.0,2183.0,15,118.26785714285714,26073.25,25606.44875,True,False,False,False,PASS,FAIL: ATR=118.3 > 110.6,FAIL: Short against trend
1287,2025-10-30 20:51:00,Long,26192.75,30.0,-46.5,2213.0,20,126.125,26149.25,25625.3,True,False,True,False,PASS,FAIL: ATR=126.1 > 110.6,PASS
1288,2025-10-31 06:26:00,Short,26167.5,93.0,-211.0,2306.0,6,77.82142857142857,26160.75,25673.45875,True,True,False,False,PASS,PASS,FAIL: Short against trend
1289,2025-10-31 10:22:00,Short,26067.5,-204.5,-228.0,2101.5,10,63.44642857142857,26181.0,25690.93625,False,True,False,False,FAIL: Trading at 10:00 (avoid 9-13),PASS,FAIL: Short against trend
1290,2025-10-31 11:15:00,Long,26169.75,-554.0,-564.0,1547.5,11,46.94642857142857,26220.75,25695.40375,False,True,True,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,PASS
1291,2025-10-31 13:37:00,Short,25892.75,-240.0,-247.5,1307.5,13,58.375,26164.5,25708.055,True,True,False,False,PASS,PASS,FAIL: Short against trend
1292,2025-10-31 14:40:00,Long,26012.75,66.0,-83.5,1373.5,14,65.07142857142857,26052.25,25711.7,True,True,True,True,PASS,PASS,PASS
1293,2025-11-02 18:34:00,Long,26077.5,34.5,-13.0,1408.0,18,85.69642857142857,26080.75,25731.8075,True,True,True,True,PASS,PASS,PASS
1294,2025-11-02 19:41:00,Long,26113.0,-152.5,-159.5,1255.5,19,85.69642857142857,26080.75,25731.8075,True,True,True,True,PASS,PASS,PASS
1295,2025-11-03 01:46:00,Short,26036.75,-118.0,-121.0,1137.5,1,90.44642857142857,26083.0,25744.13375,True,True,False,False,PASS,PASS,FAIL: Short against trend
1296,2025-11-03 04:04:00,Long,26095.75,43.5,-2.0,1181.0,4,84.71428571428571,26082.25,25752.12125,True,True,True,True,PASS,PASS,PASS
1297,2025-11-03 09:30:00,Long,26235.75,-300.5,-306.0,880.5,9,57.482142857142854,26138.5,25775.89,False,True,True,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,PASS
1298,2025-11-03 10:17:00,Short,26085.5,118.0,-57.0,998.5,10,57.482142857142854,26138.5,25775.89,False,True,False,False,FAIL: Trading at 10:00 (avoid 9-13),PASS,FAIL: Short against trend
1299,2025-11-03 12:37:00,Long,26140.0,29.0,-18.0,1027.5,12,49.214285714285715,26189.0,25788.79375,False,True,True,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,PASS
1300,2025-11-03 18:37:00,Short,26075.5,21.5,-2.0,1049.0,18,69.39285714285714,26116.5,25814.75,True,True,False,False,PASS,PASS,FAIL: Short against trend
1301,2025-11-03 20:01:00,Short,25997.75,43.0,-66.0,1092.0,20,69.60714285714286,26111.0,25818.85625,True,True,False,False,PASS,PASS,FAIL: Short against trend
1302,2025-11-03 23:14:00,Short,25926.0,33.5,-13.5,1125.5,23,71.19642857142857,26069.75,25826.62625,True,True,False,False,PASS,PASS,FAIL: Short against trend
1303,2025-11-03 23:52:00,Short,25910.5,40.5,-36.0,1166.0,23,72.25,26013.75,25830.105,True,True,False,False,PASS,PASS,FAIL: Short against trend
1304,2025-11-04 01:28:00,Short,25767.75,150.0,-71.5,1316.0,1,72.44642857142857,26008.5,25833.65875,True,True,False,False,PASS,PASS,FAIL: Short against trend
1305,2025-11-04 06:16:00,Long,25768.5,42.5,-26.5,1358.5,6,67.73214285714286,25776.0,25849.06875,True,True,False,False,PASS,PASS,FAIL: Long against trend
1306,2025-11-04 10:23:00,Long,25873.75,-230.5,-272.0,1128.0,10,75.01785714285714,25758.25,25861.39875,False,True,False,False,FAIL: Trading at 10:00 (avoid 9-13),PASS,FAIL: Long against trend
1307,2025-11-04 11:41:00,Short,25758.5,99.5,-75.5,1227.5,11,73.25,25754.5,25869.8475,False,True,True,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,PASS
1308,2025-11-04 13:27:00,Short,25624.25,20.0,-128.5,1247.5,13,75.58928571428571,25716.25,25873.22625,True,True,True,True,PASS,PASS,PASS
1309,2025-11-04 19:26:00,Short,25462.0,59.5,-2.0,1307.0,19,100.91071428571429,25605.25,25893.46125,True,True,True,True,PASS,PASS,PASS
1310,2025-11-04 20:17:00,Short,25351.75,104.5,-19.5,1411.5,20,101.98214285714286,25579.5,25895.94,True,True,True,True,PASS,PASS,PASS
1311,2025-11-04 22:29:00,Long,25469.0,71.5,-39.5,1483.0,22,103.19642857142857,25504.25,25900.535,True,True,False,False,PASS,PASS,FAIL: Long against trend
1312,2025-11-05 00:32:00,Long,25532.5,49.0,-257.5,1532.0,0,101.53571428571429,25337.75,25903.2925,True,True,False,False,PASS,PASS,FAIL: Long against trend
1313,2025-11-05 08:38:00,Long,25567.5,200.0,-159.5,1732.0,8,91.67857142857143,25519.25,25919.25125,True,True,False,False,PASS,PASS,FAIL: Long against trend
1314,2025-11-05 10:27:00,Long,25693.75,145.0,-71.0,1877.0,10,92.44642857142857,25414.0,25920.12125,False,True,False,False,FAIL: Trading at 10:00 (avoid 9-13),PASS,FAIL: Long against trend
1315,2025-11-05 12:17:00,Long,25770.0,37.5,-15.0,1914.5,12,91.69642857142857,25529.0,25922.4125,False,True,False,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,FAIL: Long against trend
1316,2025-11-05 13:15:00,Long,25818.25,30.5,-16.5,1945.0,13,92.58928571428571,25587.0,25924.08375,True,True,False,False,PASS,PASS,FAIL: Long against trend
1317,2025-11-05 16:09:00,Short,25727.25,27.5,-98.0,1972.5,16,100.14285714285714,25774.25,25930.70375,True,True,True,True,PASS,PASS,PASS
1318,2025-11-06 04:28:00,Long,25738.0,32.5,-45.5,2005.0,4,94.14285714285714,25738.25,25953.69875,True,True,False,False,PASS,PASS,FAIL: Long against trend
1319,2025-11-06 09:25:00,Short,25689.5,138.0,-24.5,2143.0,9,71.16071428571429,25727.25,25959.1625,False,True,True,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,PASS
1320,2025-11-06 10:15:00,Short,25423.5,144.5,-241.0,2287.5,10,70.85714285714286,25752.0,25960.165,False,True,True,False,FAIL: Trading at 10:00 (avoid 9-13),PASS,PASS
1321,2025-11-06 11:36:00,Short,25251.0,64.0,-375.5,2351.5,11,60.892857142857146,25779.5,25962.33375,False,True,True,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,PASS
1322,2025-11-07 00:34:00,Long,25306.25,35.5,-9.0,2387.0,0,124.91071428571429,25271.5,25938.99625,True,False,False,False,PASS,FAIL: ATR=124.9 > 110.6,FAIL: Long against trend
1323,2025-11-07 01:25:00,Long,25334.5,-183.5,-190.5,2203.5,1,124.91071428571429,25271.5,25938.99625,True,False,False,False,PASS,FAIL: ATR=124.9 > 110.6,FAIL: Long against trend
1324,2025-11-07 05:12:00,Short,25242.75,79.5,-21.5,2283.0,5,103.69642857142857,25332.0,25927.73,True,True,True,True,PASS,PASS,PASS
1325,2025-11-07 06:28:00,Short,25103.5,28.0,-184.5,2311.0,6,94.05357142857143,25325.5,25925.11375,True,True,True,True,PASS,PASS,PASS
1326,2025-11-07 11:39:00,Short,24767.0,72.0,-86.5,2383.0,11,85.42857142857143,25092.75,25904.6575,False,True,True,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,PASS
1327,2025-11-07 13:40:00,Long,24947.0,110.5,-181.0,2493.5,13,96.30357142857143,25028.0,25895.35625,True,True,False,False,PASS,PASS,FAIL: Long against trend
1328,2025-11-07 14:55:00,Long,25098.25,200.0,-149.0,2693.5,14,102.75,24823.5,25889.49875,True,True,False,False,PASS,PASS,FAIL: Long against trend
1329,2025-11-07 16:35:00,Long,25215.0,283.0,-12.5,2976.5,16,113.55357142857143,24841.25,25877.7125,True,False,False,False,PASS,FAIL: ATR=113.6 > 110.6,FAIL: Long against trend
1330,2025-11-09 20:49:00,Long,25402.75,64.0,-1.5,3040.5,20,143.66071428571428,25335.25,25857.065,True,False,False,False,PASS,FAIL: ATR=143.7 > 110.6,FAIL: Long against trend
1331,2025-11-10 09:58:00,Long,25642.0,34.5,-63.0,3075.0,9,71.01785714285714,25529.0,25826.42875,False,True,False,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,FAIL: Long against trend
1332,2025-11-10 11:22:00,Short,25495.25,52.5,-44.5,3127.5,11,63.392857142857146,25545.75,25823.185,False,True,True,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,PASS
1333,2025-11-10 13:33:00,Long,25657.75,45.5,-12.0,3173.0,13,54.714285714285715,25638.25,25814.315,True,True,False,False,PASS,PASS,FAIL: Long against trend
1334,2025-11-10 15:08:00,Long,25714.75,81.0,-36.5,3254.0,15,57.517857142857146,25524.0,25811.0175,True,True,False,False,PASS,PASS,FAIL: Long against trend
1335,2025-11-11 00:36:00,Short,25657.25,48.5,-95.0,3302.5,0,70.125,25743.5,25785.71125,True,True,True,True,PASS,PASS,PASS
1336,2025-11-11 04:53:00,Short,25604.75,27.5,-81.0,3330.0,4,62.625,25654.0,25774.64625,True,True,True,True,PASS,PASS,PASS
1337,2025-11-11 10:48:00,Short,25510.5,-161.0,-172.0,3169.0,10,42.375,25623.0,25756.17375,False,True,True,False,FAIL: Trading at 10:00 (avoid 9-13),PASS,PASS
1338,2025-11-11 12:49:00,Long,25591.0,93.5,-9.0,3262.5,12,44.42857142857143,25597.0,25749.60875,False,True,False,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,FAIL: Long against trend
1339,2025-11-11 20:04:00,Long,25693.75,42.5,-12.0,3305.0,20,72.82142857142857,25647.0,25726.18,True,True,False,False,PASS,PASS,FAIL: Long against trend
1340,2025-11-11 20:42:00,Long,25716.25,34.0,-5.5,3339.0,20,74.0,25659.0,25723.06875,True,True,False,False,PASS,PASS,FAIL: Long against trend
1341,2025-11-12 01:08:00,Long,25750.25,16.5,-14.5,3355.5,1,74.48214285714286,25731.0,25714.58125,True,True,True,True,PASS,PASS,PASS
1342,2025-11-12 01:34:00,Long,25762.5,19.0,-4.5,3374.5,1,75.46428571428571,25725.0,25712.175,True,True,True,True,PASS,PASS,PASS
1343,2025-11-12 02:22:00,Long,25786.25,15.5,-5.0,3390.0,2,75.46428571428571,25725.0,25712.175,True,True,True,True,PASS,PASS,PASS
1344,2025-11-12 05:02:00,Long,25826.75,-165.5,-196.5,3224.5,5,68.69642857142857,25743.75,25705.20875,True,True,True,True,PASS,PASS,PASS
1345,2025-11-12 06:56:00,Short,25744.0,-113.5,-119.5,3111.0,6,56.0,25778.25,25702.2475,True,True,False,False,PASS,PASS,FAIL: Short against trend
1346,2025-11-12 08:05:00,Long,25800.75,-459.5,-474.5,2651.5,8,50.44642857142857,25793.25,25701.25875,True,True,True,True,PASS,PASS,PASS
1347,2025-11-12 09:56:00,Short,25571.0,148.0,-177.5,2799.5,9,47.839285714285715,25797.25,25698.63875,False,True,False,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,FAIL: Short against trend
1348,2025-11-12 16:13:00,Long,25652.0,-218.0,-251.0,2581.5,16,71.91071428571429,25532.0,25686.08625,True,True,False,False,PASS,PASS,FAIL: Long against trend
1349,2025-11-12 18:33:00,Short,25543.0,58.0,-24.5,2639.5,18,81.46428571428571,25580.25,25677.17,True,True,True,True,PASS,PASS,PASS
1350,2025-11-12 20:39:00,Long,25700.25,7.5,-134.5,2647.0,20,86.08928571428571,25625.0,25671.635,True,True,False,False,PASS,PASS,FAIL: Long against trend
1351,2025-11-13 00:37:00,Long,25708.5,4.0,-59.0,2651.0,0,100.73214285714286,25691.5,25662.74625,True,True,True,True,PASS,PASS,PASS
1352,2025-11-13 01:53:00,Long,25718.0,-132.5,-134.0,2518.5,1,99.46428571428571,25659.0,25660.13125,True,True,False,False,PASS,PASS,FAIL: Long against trend
1353,2025-11-13 03:13:00,Short,25651.75,74.5,-71.0,2593.0,3,97.83928571428571,25677.0,25657.61125,True,True,False,False,PASS,PASS,FAIL: Short against trend
1354,2025-11-13 06:02:00,Long,25607.0,34.5,-25.0,2627.5,6,75.96428571428571,25711.5,25650.445,True,True,True,True,PASS,PASS,PASS
1355,2025-11-13 08:57:00,Short,25509.75,106.0,-12.5,2733.5,8,73.80357142857143,25567.75,25644.1775,True,True,True,True,PASS,PASS,PASS
1356,2025-11-13 09:33:00,Short,25452.75,161.5,-54.5,2895.0,9,73.44642857142857,25597.5,25642.42625,False,True,True,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,PASS
1357,2025-11-13 11:06:00,Short,25215.5,137.0,-95.5,3032.0,11,71.48214285714286,25590.75,25640.31,False,True,True,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,PASS
1358,2025-11-13 13:17:00,Short,25125.5,121.0,-6.5,3153.0,13,71.60714285714286,25497.25,25635.7325,True,True,True,True,PASS,PASS,PASS
1359,2025-11-13 23:49:00,Short,25054.5,73.5,-12.0,3226.5,23,121.89285714285714,25105.75,25589.41,True,False,True,False,PASS,FAIL: ATR=121.9 > 110.6,PASS
1360,2025-11-14 03:41:00,Short,24923.0,56.5,-225.0,3283.0,3,116.23214285714286,25027.5,25568.495,True,False,True,False,PASS,FAIL: ATR=116.2 > 110.6,PASS
1361,2025-11-14 06:37:00,Short,24821.25,78.0,-20.5,3361.0,6,97.5,25000.25,25552.29125,True,True,True,True,PASS,PASS,PASS
1362,2025-11-14 07:04:00,Short,24776.25,86.5,-26.0,3447.5,7,97.5,25000.25,25552.29125,True,True,True,True,PASS,PASS,PASS
1363,2025-11-14 07:46:00,Short,24674.5,54.5,-184.0,3502.0,7,96.26785714285714,24984.5,25546.62125,True,True,True,True,PASS,PASS,PASS
1364,2025-11-14 10:07:00,Long,24983.0,218.5,-241.0,3720.5,10,88.73214285714286,24944.75,25534.65375,False,True,False,False,FAIL: Trading at 10:00 (avoid 9-13),PASS,FAIL: Long against trend
1365,2025-11-14 11:41:00,Long,25257.0,-261.5,-338.0,3459.0,11,96.875,24724.25,25521.28,False,True,False,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,FAIL: Long against trend
1366,2025-11-14 15:39:00,Short,25126.25,87.0,-20.0,3546.0,15,151.73214285714286,25247.75,25500.575,True,False,True,False,PASS,FAIL: ATR=151.7 > 110.6,PASS
1367,2025-11-16 20:13:00,Long,25241.0,21.5,-89.5,3567.5,20,161.58928571428572,25170.75,25479.52625,True,False,False,False,PASS,FAIL: ATR=161.6 > 110.6,FAIL: Long against trend
1368,2025-11-17 03:04:00,Long,25325.25,41.5,-5.5,3609.0,3,145.48214285714286,25265.5,25469.445,True,False,False,False,PASS,FAIL: ATR=145.5 > 110.6,FAIL: Long against trend
1369,2025-11-17 03:35:00,Long,25348.25,-164.5,-168.5,3444.5,3,139.66071428571428,25273.0,25467.0375,True,False,False,False,PASS,FAIL: ATR=139.7 > 110.6,FAIL: Long against trend
1370,2025-11-17 05:02:00,Short,25266.0,59.5,-48.5,3504.0,5,118.32142857142857,25246.25,25464.6875,True,False,True,False,PASS,FAIL: ATR=118.3 > 110.6,PASS
1371,2025-11-17 05:43:00,Short,25208.5,58.5,-41.0,3562.5,5,98.78571428571429,25238.0,25461.50125,True,True,True,True,PASS,PASS,PASS
1372,2025-11-17 07:31:00,Short,25133.25,148.5,-61.0,3711.0,7,86.17857142857143,25355.25,25457.11,True,True,True,True,PASS,PASS,PASS
1373,2025-11-17 09:33:00,Long,25068.0,200.0,-20.0,3911.0,9,83.66071428571429,25199.0,25452.78375,False,True,False,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,FAIL: Long against trend
1374,2025-11-17 14:34:00,Short,24837.0,103.5,-21.0,4014.5,14,95.71428571428571,25080.5,25442.8575,True,True,True,True,PASS,PASS,PASS
1375,2025-11-17 20:46:00,Long,24952.5,-362.5,-381.0,3652.0,20,144.375,24905.5,25427.36,True,False,False,False,PASS,FAIL: ATR=144.4 > 110.6,FAIL: Long against trend
1376,2025-11-17 23:04:00,Short,24771.25,92.0,-4.0,3744.0,23,145.33928571428572,24920.5,25424.59375,True,False,True,False,PASS,FAIL: ATR=145.3 > 110.6,PASS
1377,2025-11-18 03:01:00,Long,24733.5,71.5,-23.5,3815.5,3,147.26785714285714,24785.5,25412.015,True,False,False,False,PASS,FAIL: ATR=147.3 > 110.6,FAIL: Long against trend
1378,2025-11-18 10:17:00,Short,24449.0,-450.5,-497.5,3365.0,10,106.16071428571429,24827.5,25378.44125,False,True,True,False,FAIL: Trading at 10:00 (avoid 9-13),PASS,PASS
1379,2025-11-18 11:56:00,Long,24674.25,205.5,-365.5,3570.5,11,106.92857142857143,24692.5,25367.88375,False,True,False,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,FAIL: Long against trend
1380,2025-11-18 13:34:00,Long,24776.0,45.5,-182.0,3616.0,13,121.80357142857143,24522.5,25356.64625,True,False,False,False,PASS,FAIL: ATR=121.8 > 110.6,FAIL: Long against trend
1381,2025-11-18 16:42:00,Short,24538.5,33.0,-185.0,3649.0,16,156.71428571428572,24752.75,25340.5275,True,False,True,False,PASS,FAIL: ATR=156.7 > 110.6,PASS
1382,2025-11-18 21:58:00,Long,24643.5,61.5,-394.0,3710.5,21,159.44642857142858,24531.25,25319.3475,True,False,False,False,PASS,FAIL: ATR=159.4 > 110.6,FAIL: Long against trend
1383,2025-11-19 05:16:00,Long,24683.0,40.5,-15.5,3751.0,5,145.85714285714286,24534.75,25278.63125,True,False,False,False,PASS,FAIL: ATR=145.9 > 110.6,FAIL: Long against trend
1384,2025-11-19 05:54:00,Long,24704.25,28.0,-63.5,3779.0,5,136.48214285714286,24553.25,25273.8325,True,False,False,False,PASS,FAIL: ATR=136.5 > 110.6,FAIL: Long against trend
1385,2025-11-19 09:27:00,Short,24625.75,-634.5,-648.0,3144.5,9,105.55357142857143,24676.5,25263.90375,False,True,True,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,PASS
1386,2025-11-19 10:12:00,Long,24943.0,-463.5,-501.5,2681.0,10,100.05357142857143,24700.25,25260.75375,False,True,False,False,FAIL: Trading at 10:00 (avoid 9-13),PASS,FAIL: Long against trend
1387,2025-11-19 11:24:00,Short,24711.25,96.5,-28.5,2777.5,11,87.78571428571429,24693.0,25257.1975,False,True,True,False,FAIL: Trading at 11:00 (avoid 9-13),PASS,PASS
1388,2025-11-19 12:04:00,Short,24652.75,121.5,-4.0,2899.0,12,86.41071428571429,24695.25,25254.38,False,True,True,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,PASS
1389,2025-11-19 15:37:00,Long,24788.25,174.0,-248.0,3073.0,15,111.60714285714286,24714.5,25243.28875,True,False,False,False,PASS,FAIL: ATR=111.6 > 110.6,FAIL: Long against trend
1390,2025-11-19 18:38:00,Long,25081.25,60.5,-23.0,3133.5,18,123.39285714285714,24658.5,25234.38125,True,False,False,False,PASS,FAIL: ATR=123.4 > 110.6,FAIL: Long against trend
1391,2025-11-19 19:44:00,Long,25155.5,24.5,-106.0,3158.0,19,132.96428571428572,24724.75,25231.74,True,False,False,False,PASS,FAIL: ATR=133.0 > 110.6,FAIL: Long against trend
1392,2025-11-19 22:23:00,Long,25190.25,16.5,-115.5,3174.5,22,153.0,25108.75,25228.79,True,False,False,False,PASS,FAIL: ATR=153.0 > 110.6,FAIL: Long against trend
1393,2025-11-20 03:32:00,Short,25138.5,13.0,-92.5,3187.5,3,149.57142857142858,25186.0,25226.28125,True,False,True,False,PASS,FAIL: ATR=149.6 > 110.6,PASS
1394,2025-11-20 08:31:00,Long,25198.0,89.5,-60.0,3277.0,8,98.73214285714286,25058.5,25230.695,True,True,False,False,PASS,PASS,FAIL: Long against trend
1395,2025-11-20 09:19:00,Long,25227.0,129.0,-164.0,3406.0,9,98.73214285714286,25058.5,25230.695,False,True,False,False,FAIL: Trading at 9:00 (avoid 9-13),PASS,FAIL: Long against trend
1396,2025-11-20 12:04:00,Short,24560.25,328.0,-102.5,3734.0,12,75.14285714285714,25156.25,25233.08875,False,True,True,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,PASS
1397,2025-11-20 12:46:00,Short,24337.5,146.5,-523.0,3880.5,12,74.32142857142857,25229.5,25233.41875,False,True,True,False,FAIL: Trading at 12:00 (avoid 9-13),PASS,PASS
1398,2025-11-20 16:02:00,Short,24105.25,34.5,-265.0,3915.0,16,129.39285714285714,24554.75,25229.21625,True,False,True,False,PASS,FAIL: ATR=129.4 > 110.6,PASS
1399,2025-11-21 04:56:00,Short,24056.5,163.0,-21.0,4078.0,4,193.80357142857142,24141.0,25151.9,True,False,True,False,PASS,FAIL: ATR=193.8 > 110.6,PASS
1400,2025-11-21 05:18:00,Short,23940.25,-361.0,-365.5,3717.0,5,193.80357142857142,24141.0,25151.9,True,False,True,False,PASS,FAIL: ATR=193.8 > 110.6,PASS
1401,2025-11-21 06:08:00,Long,24120.75,-205.0,-222.5,3512.0,6,188.05357142857142,24174.25,25144.99125,True,False,False,False,PASS,FAIL: ATR=188.1 > 110.6,FAIL: Long against trend
1402,2025-11-21 07:09:00,Short,24018.25,107.0,-33.0,3619.0,7,151.33928571428572,24078.25,25137.19125,True,False,True,False,PASS,FAIL: ATR=151.3 > 110.6,PASS
1403,2025-11-21 08:17:00,Long,24241.0,-389.0,-428.0,3230.0,8,137.32142857142858,24207.0,25130.60625,True,False,False,False,PASS,FAIL: ATR=137.3 > 110.6,FAIL: Long against trend
1404,2025-11-21 10:29:00,Short,24046.5,199.5,-79.0,3429.5,10,124.30357142857143,24092.25,25115.4625,False,False,True,False,FAIL: Trading at 10:00 (avoid 9-13),FAIL: ATR=124.3 > 110.6,PASS
1405,2025-11-21 12:10:00,Long,24375.75,21.0,-345.0,3450.5,12,130.30357142857142,24190.75,25099.95,False,False,False,False,FAIL: Trading at 12:00 (avoid 9-13),FAIL: ATR=130.3 > 110.6,FAIL: Long against trend
